a~n~nuu_r_re_lupattonn'	a~n|~nuu_r_r|e_lu|patt|onn'	+5|*100|+7|*10|+1
munnuu_r_riyampattonn'	mun|nuu_r_ri|yam|patt|onn'	+3|*100|+5|*10|+1
a~n~nuu_r_riya_rupattonn'	a~n|~nuu_r_ri|ya_ru|patt|onn'	+5|*100|+6|*10|+1
munnuu_r_rto.n.nuu_r_ronn'	mun|nuu_r_r|to.n.nuu_r_r|onn'	+3|*100|+9&*10|+1
irunuu_r_ra_rupattiyonn'	iru|nuu_r_r|a_ru|patti|yonn'	+2|*100|+6|*10|+1
irunuu_r_riya_rupattonn'	iru|nuu_r_ri|ya_ru|patt|onn'	+2|*100|+6|*10|+1
naanuu_r_rnaalpattiyonn'	naa|nuu_r_r|naal|patti|yonn'	+4|*100|+4|*10|+1
e.n.nuu_r_rmuppattiyonn'	e.n|.nuu_r_r|mu|ppatti|yonn'	+8|*100|+3|*10|+1
naanuu_r_re_lupattonn'	naa|nuu_r_r|e_lu|patt|onn'	+4|*100|+7|*10|+1
empattonn'	em|patt|onn'	+8|*10|+1
naanuu_r_rmuppattiyonn'	naa|nuu_r_r|mu|ppatti|yonn'	+4|*100|+3|*10|+1
a~n~nuu_r_riye.npattiyonn'	a~n|~nuu_r_ri|ye.n|patti|yonn'	+5|*100|+8|*10|+1
e.n.nuu_r_ranpattiyonn'	e.n|.nuu_r_r|an|patti|yonn'	+8|*100|+5|*10|+1
e_lunuu_r_ritto.n.nuu_r_riyonn'	e_lu|nuu_r_ri|tto.n.nuu_r_ri|yonn'	+7|*100|+9&*10|+1
a~n~nuu_r_rnaalpattiyonn'	a~n|~nuu_r_r|naal|patti|yonn'	+5|*100|+4|*10|+1
a~n~nuu_r_ra_rupattonn'	a~n|~nuu_r_r|a_ru|patt|onn'	+5|*100|+6|*10|+1
irunuu_r_riye_lupattonn'	iru|nuu_r_ri|ye_lu|patt|onn'	+2|*100|+7|*10|+1
a~n~nuu_r_ronn'	a~n|~nuu_r_r|onn'	+5|*100|+1
nuu_r_rirupattiyonn'	nuu_r_r|iru|patti|yonn'	+1&*100|+2|*10|+1
nuu_r_rimuppattiyonn'	nuu_r_ri|mu|ppatti|yonn'	+1&*100|+3|*10|+1
munnuu_r_rempattonn'	mun|nuu_r_r|em|patt|onn'	+3|*100|+8|*10|+1
e.n.nuu_r_riyampattonn'	e.n|.nuu_r_ri|yam|patt|onn'	+8|*100|+5|*10|+1
nuu_r_rinaappattonn'	nuu_r_ri|naa|ppatt|onn'	+1&*100|+4|*10|+1
munnuu_r_riye.npattiyonn'	mun|nuu_r_ri|ye.n|patti|yonn'	+3|*100|+8|*10|+1
a_ranuu_r_riye.npattonn'	a_ra|nuu_r_ri|ye.n|patt|onn'	+6|*100|+8|*10|+1
irunuu_r_re.npattonn'	iru|nuu_r_r|e.n|patt|onn'	+2|*100|+8|*10|+1
naanuu_r_riye.npattiyonn'	naa|nuu_r_ri|ye.n|patti|yonn'	+4|*100|+8|*10|+1
e.n.nuu_r_ra_rupattiyonn'	e.n|.nuu_r_r|a_ru|patti|yonn'	+8|*100|+6|*10|+1
a~n~nuu_r_rempattonn'	a~n|~nuu_r_r|em|patt|onn'	+5|*100|+8|*10|+1
nuu_r_re.npattiyonn'	nuu_r_r|e.n|patti|yonn'	+1&*100|+8|*10|+1
e.n.nuu_r_rampattonn'	e.n|.nuu_r_r|am|patt|onn'	+8|*100|+5|*10|+1
a~n~nuu_r_rampattiyonn'	a~n|~nuu_r_r|am|patti|yonn'	+5|*100|+5|*10|+1
e_lunuu_r_re.npattiyonn'	e_lu|nuu_r_r|e.n|patti|yonn'	+7|*100|+8|*10|+1
naanuu_r_riyirupattiyonn'	naa|nuu_r_ri|yiru|patti|yonn'	+4|*100|+2|*10|+1
a~n~nuu_r_riye_lupattonn'	a~n|~nuu_r_ri|ye_lu|patt|onn'	+5|*100|+7|*10|+1
irunuu_r_riyampattiyonn'	iru|nuu_r_ri|yam|patti|yonn'	+2|*100|+5|*10|+1
naanuu_r_rinaalpattonn'	naa|nuu_r_ri|naal|patt|onn'	+4|*100|+4|*10|+1
munnuu_r_riye.npattonn'	mun|nuu_r_ri|ye.n|patt|onn'	+3|*100|+8|*10|+1
e.n.nuu_r_riya_rupattiyonn'	e.n|.nuu_r_ri|ya_ru|patti|yonn'	+8|*100|+6|*10|+1
a_rupattonn'	a_ru|patt|onn'	+6|*10|+1
e_lunuu_r_riye_lupattonn'	e_lu|nuu_r_ri|ye_lu|patt|onn'	+7|*100|+7|*10|+1
nuu_r_re_lupattiyonn'	nuu_r_r|e_lu|patti|yonn'	+1&*100|+7|*10|+1
irunuu_r_ritto.n.nuu_r_ronn'	iru|nuu_r_ri|tto.n.nuu_r_r|onn'	+2|*100|+9&*10|+1
a~n~nuu_r_rirupattonn'	a~n|~nuu_r_r|iru|patt|onn'	+5|*100|+2|*10|+1
nuu_r_rampattonn'	nuu_r_r|am|patt|onn'	+1&*100|+5|*10|+1
munnuu_r_rempattiyonn'	mun|nuu_r_r|em|patti|yonn'	+3|*100|+8|*10|+1
e.n.nuu_r_rinaalpattonn'	e.n|.nuu_r_ri|naal|patt|onn'	+8|*100|+4|*10|+1
e_lunuu_r_rmuppattiyonn'	e_lu|nuu_r_r|mu|ppatti|yonn'	+7|*100|+3|*10|+1
nuu_r_riyonn'	nuu_r_ri|yonn'	+1&*100|+1
irunuu_r_riyempattiyonn'	iru|nuu_r_ri|yem|patti|yonn'	+2|*100|+8|*10|+1
anpattonn'	an|patt|onn'	+5|*10|+1
a_ranuu_r_ronn'	a_ra|nuu_r_r|onn'	+6|*100|+1
a~n~nuu_r_rnaalpattonn'	a~n|~nuu_r_r|naal|patt|onn'	+5|*100|+4|*10|+1
munnuu_r_riyanpattonn'	mun|nuu_r_ri|yan|patt|onn'	+3|*100|+5|*10|+1
naanuu_r_riya_rupattiyonn'	naa|nuu_r_ri|ya_ru|patti|yonn'	+4|*100|+6|*10|+1
e.n.nuu_r_ronn'	e.n|.nuu_r_r|onn'	+8|*100|+1
onn'	onn'	+1
e_lunuu_r_rimuppattonn'	e_lu|nuu_r_ri|mu|ppatt|onn'	+7|*100|+3|*10|+1
a_ranuu_r_ritto.n.nuu_r_ronn'	a_ra|nuu_r_ri|tto.n.nuu_r_r|onn'	+6|*100|+9&*10|+1
to.n.nuu_r_riyonn'	to.n.nuu_r_ri|yonn'	+9&*10|+1
a~n~nuu_r_rimuppattiyonn'	a~n|~nuu_r_ri|mu|ppatti|yonn'	+5|*100|+3|*10|+1
a_ranuu_r_rimuppattonn'	a_ra|nuu_r_ri|mu|ppatt|onn'	+6|*100|+3|*10|+1
e_lunuu_r_rnaappattiyonn'	e_lu|nuu_r_r|naa|ppatti|yonn'	+7|*100|+4|*10|+1
naanuu_r_riyonn'	naa|nuu_r_ri|yonn'	+4|*100|+1
irunuu_r_rnaappattonn'	iru|nuu_r_r|naa|ppatt|onn'	+2|*100|+4|*10|+1
e.n.nuu_r_rimuppattonn'	e.n|.nuu_r_ri|mu|ppatt|onn'	+8|*100|+3|*10|+1
e.n.nuu_r_re.npattiyonn'	e.n|.nuu_r_r|e.n|patti|yonn'	+8|*100|+8|*10|+1
a_ranuu_r_rinaappattonn'	a_ra|nuu_r_ri|naa|ppatt|onn'	+6|*100|+4|*10|+1
nuu_r_ra_rupattonn'	nuu_r_r|a_ru|patt|onn'	+1&*100|+6|*10|+1
nuu_r_rinaalpattonn'	nuu_r_ri|naal|patt|onn'	+1&*100|+4|*10|+1
a~n~nuu_r_ritto.n.nuu_r_riyonn'	a~n|~nuu_r_ri|tto.n.nuu_r_ri|yonn'	+5|*100|+9&*10|+1
e.n.nuu_r_rempattonn'	e.n|.nuu_r_r|em|patt|onn'	+8|*100|+8|*10|+1
e.n.nuu_r_ranpattonn'	e.n|.nuu_r_r|an|patt|onn'	+8|*100|+5|*10|+1
munnuu_r_rinaappattonn'	mun|nuu_r_ri|naa|ppatt|onn'	+3|*100|+4|*10|+1
nuu_r_rnaalpattonn'	nuu_r_r|naal|patt|onn'	+1&*100|+4|*10|+1
a_ranuu_r_rampattiyonn'	a_ra|nuu_r_r|am|patti|yonn'	+6|*100|+5|*10|+1
e_lunuu_r_rampattonn'	e_lu|nuu_r_r|am|patt|onn'	+7|*100|+5|*10|+1
a_ranuu_r_riyirupattiyonn'	a_ra|nuu_r_ri|yiru|patti|yonn'	+6|*100|+2|*10|+1
irunuu_r_rinaappattiyonn'	iru|nuu_r_ri|naa|ppatti|yonn'	+2|*100|+4|*10|+1
nuu_r_rampattiyonn'	nuu_r_r|am|patti|yonn'	+1&*100|+5|*10|+1
a~n~nuu_r_re_lupattiyonn'	a~n|~nuu_r_r|e_lu|patti|yonn'	+5|*100|+7|*10|+1
naanuu_r_ritto.n.nuu_r_ronn'	naa|nuu_r_ri|tto.n.nuu_r_r|onn'	+4|*100|+9&*10|+1
e_lunuu_r_rto.n.nuu_r_riyonn'	e_lu|nuu_r_r|to.n.nuu_r_ri|yonn'	+7|*100|+9&*10|+1
nuu_r_ranpattonn'	nuu_r_r|an|patt|onn'	+1&*100|+5|*10|+1
e_lunuu_r_rmuppattonn'	e_lu|nuu_r_r|mu|ppatt|onn'	+7|*100|+3|*10|+1
nuu_r_riye_lupattiyonn'	nuu_r_ri|ye_lu|patti|yonn'	+1&*100|+7|*10|+1
e.n.nuu_r_rampattiyonn'	e.n|.nuu_r_r|am|patti|yonn'	+8|*100|+5|*10|+1
e_lunuu_r_riye.npattiyonn'	e_lu|nuu_r_ri|ye.n|patti|yonn'	+7|*100|+8|*10|+1
e_lunuu_r_re_lupattiyonn'	e_lu|nuu_r_r|e_lu|patti|yonn'	+7|*100|+7|*10|+1
e_lunuu_r_rempattiyonn'	e_lu|nuu_r_r|em|patti|yonn'	+7|*100|+8|*10|+1
a_ranuu_r_riyirupattonn'	a_ra|nuu_r_ri|yiru|patt|onn'	+6|*100|+2|*10|+1
munnuu_r_ritto.n.nuu_r_ronn'	mun|nuu_r_ri|tto.n.nuu_r_r|onn'	+3|*100|+9&*10|+1
nuu_r_rinaappattiyonn'	nuu_r_ri|naa|ppatti|yonn'	+1&*100|+4|*10|+1
a_ranuu_r_riyanpattonn'	a_ra|nuu_r_ri|yan|patt|onn'	+6|*100|+5|*10|+1
a_ranuu_r_rnaalpattonn'	a_ra|nuu_r_r|naal|patt|onn'	+6|*100|+4|*10|+1
nuu_r_re_lupattonn'	nuu_r_r|e_lu|patt|onn'	+1&*100|+7|*10|+1
e_lunuu_r_rempattonn'	e_lu|nuu_r_r|em|patt|onn'	+7|*100|+8|*10|+1
naanuu_r_rto.n.nuu_r_ronn'	naa|nuu_r_r|to.n.nuu_r_r|onn'	+4|*100|+9&*10|+1
munnuu_r_ritto.n.nuu_r_riyonn'	mun|nuu_r_ri|tto.n.nuu_r_ri|yonn'	+3|*100|+9&*10|+1
naanuu_r_ritto.n.nuu_r_riyonn'	naa|nuu_r_ri|tto.n.nuu_r_ri|yonn'	+4|*100|+9&*10|+1
munnuu_r_riya_rupattiyonn'	mun|nuu_r_ri|ya_ru|patti|yonn'	+3|*100|+6|*10|+1
e.n.nuu_r_riyanpattonn'	e.n|.nuu_r_ri|yan|patt|onn'	+8|*100|+5|*10|+1
e_lunuu_r_riyirupattiyonn'	e_lu|nuu_r_ri|yiru|patti|yonn'	+7|*100|+2|*10|+1
a~n~nuu_r_riye_lupattiyonn'	a~n|~nuu_r_ri|ye_lu|patti|yonn'	+5|*100|+7|*10|+1
naanuu_r_riyirupattonn'	naa|nuu_r_ri|yiru|patt|onn'	+4|*100|+2|*10|+1
e.npattiyonn'	e.n|patti|yonn'	+8|*10|+1
e_lunuu_r_riye.npattonn'	e_lu|nuu_r_ri|ye.n|patt|onn'	+7|*100|+8|*10|+1
a_ranuu_r_rto.n.nuu_r_ronn'	a_ra|nuu_r_r|to.n.nuu_r_r|onn'	+6|*100|+9&*10|+1
naanuu_r_rempattonn'	naa|nuu_r_r|em|patt|onn'	+4|*100|+8|*10|+1
naappattiyonn'	naa|ppatti|yonn'	+4|*10|+1
anpattiyonn'	an|patti|yonn'	+5|*10|+1
a_ranuu_r_rempattiyonn'	a_ra|nuu_r_r|em|patti|yonn'	+6|*100|+8|*10|+1
irunuu_r_rirupattiyonn'	iru|nuu_r_r|iru|patti|yonn'	+2|*100|+2|*10|+1
a_ranuu_r_riyonn'	a_ra|nuu_r_ri|yonn'	+6|*100|+1
irupattiyonn'	iru|patti|yonn'	+2|*10|+1
naanuu_r_rirupattonn'	naa|nuu_r_r|iru|patt|onn'	+4|*100|+2|*10|+1
e_lunuu_r_riye_lupattiyonn'	e_lu|nuu_r_ri|ye_lu|patti|yonn'	+7|*100|+7|*10|+1
e.n.nuu_r_rempattiyonn'	e.n|.nuu_r_r|em|patti|yonn'	+8|*100|+8|*10|+1
e_lupattiyonn'	e_lu|patti|yonn'	+7|*10|+1
e.n.nuu_r_riyonn'	e.n|.nuu_r_ri|yonn'	+8|*100|+1
e_lunuu_r_rimuppattiyonn'	e_lu|nuu_r_ri|mu|ppatti|yonn'	+7|*100|+3|*10|+1
irunuu_r_re.npattiyonn'	iru|nuu_r_r|e.n|patti|yonn'	+2|*100|+8|*10|+1
e.n.nuu_r_rnaalpattonn'	e.n|.nuu_r_r|naal|patt|onn'	+8|*100|+4|*10|+1
nuu_r_rinaalpattiyonn'	nuu_r_ri|naal|patti|yonn'	+1&*100|+4|*10|+1
e_lunuu_r_ra_rupattonn'	e_lu|nuu_r_r|a_ru|patt|onn'	+7|*100|+6|*10|+1
irunuu_r_re_lupattiyonn'	iru|nuu_r_r|e_lu|patti|yonn'	+2|*100|+7|*10|+1
e_lunuu_r_riyanpattonn'	e_lu|nuu_r_ri|yan|patt|onn'	+7|*100|+5|*10|+1
irunuu_r_rmuppattiyonn'	iru|nuu_r_r|mu|ppatti|yonn'	+2|*100|+3|*10|+1
irunuu_r_riyonn'	iru|nuu_r_ri|yonn'	+2|*100|+1
irunuu_r_rirupattonn'	iru|nuu_r_r|iru|patt|onn'	+2|*100|+2|*10|+1
e_lunuu_r_rnaalpattonn'	e_lu|nuu_r_r|naal|patt|onn'	+7|*100|+4|*10|+1
e_lunuu_r_rampattiyonn'	e_lu|nuu_r_r|am|patti|yonn'	+7|*100|+5|*10|+1
munnuu_r_riyirupattonn'	mun|nuu_r_ri|yiru|patt|onn'	+3|*100|+2|*10|+1
irunuu_r_rimuppattiyonn'	iru|nuu_r_ri|mu|ppatti|yonn'	+2|*100|+3|*10|+1
irunuu_r_ranpattonn'	iru|nuu_r_r|an|patt|onn'	+2|*100|+5|*10|+1
a_ranuu_r_re_lupattonn'	a_ra|nuu_r_r|e_lu|patt|onn'	+6|*100|+7|*10|+1
naanuu_r_rampattonn'	naa|nuu_r_r|am|patt|onn'	+4|*100|+5|*10|+1
a~n~nuu_r_re.npattiyonn'	a~n|~nuu_r_r|e.n|patti|yonn'	+5|*100|+8|*10|+1
a_ranuu_r_riye_lupattiyonn'	a_ra|nuu_r_ri|ye_lu|patti|yonn'	+6|*100|+7|*10|+1
a~n~nuu_r_rirupattiyonn'	a~n|~nuu_r_r|iru|patti|yonn'	+5|*100|+2|*10|+1
e.n.nuu_r_ra_rupattonn'	e.n|.nuu_r_r|a_ru|patt|onn'	+8|*100|+6|*10|+1
naanuu_r_rinaappattira.n.t'	naa|nuu_r_ri|naa|ppatti|ra.n.t'	+4|*100|+4|*10|+2
irunuu_r_re.npatra.n.t'	iru|nuu_r_r|e.n|pat|ra.n.t'	+2|*100|+8|*10|+2
e_lunuu_r_ranpattira.n.t'	e_lu|nuu_r_r|an|patti|ra.n.t'	+7|*100|+5|*10|+2
nuu_r_riye.npattira.n.t'	nuu_r_ri|ye.n|patti|ra.n.t'	+1&*100|+8|*10|+2
e.n.nuu_r_rnaappatra.n.t'	e.n|.nuu_r_r|naa|ppat|ra.n.t'	+8|*100|+4|*10|+2
e_lunuu_r_rinaappattira.n.t'	e_lu|nuu_r_ri|naa|ppatti|ra.n.t'	+7|*100|+4|*10|+2
e.n.nuu_r_riyempattira.n.t'	e.n|.nuu_r_ri|yem|patti|ra.n.t'	+8|*100|+8|*10|+2
munnuu_r_ranpattira.n.t'	mun|nuu_r_r|an|patti|ra.n.t'	+3|*100|+5|*10|+2
a~n~nuu_r_rampatra.n.t'	a~n|~nuu_r_r|am|pat|ra.n.t'	+5|*100|+5|*10|+2
naanuu_r_rampattira.n.t'	naa|nuu_r_r|am|patti|ra.n.t'	+4|*100|+5|*10|+2
anpatra.n.t'	an|pat|ra.n.t'	+5|*10|+2
irunuu_r_riya_rupatra.n.t'	iru|nuu_r_ri|ya_ru|pat|ra.n.t'	+2|*100|+6|*10|+2
a_ranuu_r_rampattira.n.t'	a_ra|nuu_r_r|am|patti|ra.n.t'	+6|*100|+5|*10|+2
a~n~nuu_r_ra_rupattira.n.t'	a~n|~nuu_r_r|a_ru|patti|ra.n.t'	+5|*100|+6|*10|+2
nuu_r_re_lupatra.n.t'	nuu_r_r|e_lu|pat|ra.n.t'	+1&*100|+7|*10|+2
naanuu_r_riyempatra.n.t'	naa|nuu_r_ri|yem|pat|ra.n.t'	+4|*100|+8|*10|+2
munnuu_r_rmuppatra.n.t'	mun|nuu_r_r|mu|ppat|ra.n.t'	+3|*100|+3|*10|+2
a_ranuu_r_riyempatra.n.t'	a_ra|nuu_r_ri|yem|pat|ra.n.t'	+6|*100|+8|*10|+2
a~n~nuu_r_ritto.n.nuu_r_rira.n.t'	a~n|~nuu_r_ri|tto.n.nuu_r_ri|ra.n.t'	+5|*100|+9&*10|+2
ampattira.n.t'	am|patti|ra.n.t'	+5|*10|+2
e_lunuu_r_ra_rupattira.n.t'	e_lu|nuu_r_r|a_ru|patti|ra.n.t'	+7|*100|+6|*10|+2
irunuu_r_rimuppatra.n.t'	iru|nuu_r_ri|mu|ppat|ra.n.t'	+2|*100|+3|*10|+2
e_lunuu_r_rra.n.t'	e_lu|nuu_r_r|ra.n.t'	+7|*100|+2
e.n.nuu_r_rampatra.n.t'	e.n|.nuu_r_r|am|pat|ra.n.t'	+8|*100|+5|*10|+2
a~n~nuu_r_rirupattira.n.t'	a~n|~nuu_r_r|iru|patti|ra.n.t'	+5|*100|+2|*10|+2
naanuu_r_rempatra.n.t'	naa|nuu_r_r|em|pat|ra.n.t'	+4|*100|+8|*10|+2
munnuu_r_riya_rupattira.n.t'	mun|nuu_r_ri|ya_ru|patti|ra.n.t'	+3|*100|+6|*10|+2
a~n~nuu_r_rnaappatra.n.t'	a~n|~nuu_r_r|naa|ppat|ra.n.t'	+5|*100|+4|*10|+2
naappatra.n.t'	naa|ppat|ra.n.t'	+4|*10|+2
a_ranuu_r_rampatra.n.t'	a_ra|nuu_r_r|am|pat|ra.n.t'	+6|*100|+5|*10|+2
naanuu_r_riye.npatra.n.t'	naa|nuu_r_ri|ye.n|pat|ra.n.t'	+4|*100|+8|*10|+2
e.n.nuu_r_riyirupattira.n.t'	e.n|.nuu_r_ri|yiru|patti|ra.n.t'	+8|*100|+2|*10|+2
e.n.nuu_r_rmuppattira.n.t'	e.n|.nuu_r_r|mu|ppatti|ra.n.t'	+8|*100|+3|*10|+2
a~n~nuu_r_rnaappattira.n.t'	a~n|~nuu_r_r|naa|ppatti|ra.n.t'	+5|*100|+4|*10|+2
nuu_r_rimuppattira.n.t'	nuu_r_ri|mu|ppatti|ra.n.t'	+1&*100|+3|*10|+2
munnuu_r_riyempattira.n.t'	mun|nuu_r_ri|yem|patti|ra.n.t'	+3|*100|+8|*10|+2
a_ranuu_r_rto.n.nuu_r_rra.n.t'	a_ra|nuu_r_r|to.n.nuu_r_r|ra.n.t'	+6|*100|+9&*10|+2
a~n~nuu_r_rempattira.n.t'	a~n|~nuu_r_r|em|patti|ra.n.t'	+5|*100|+8|*10|+2
nuu_r_rmuppattira.n.t'	nuu_r_r|mu|ppatti|ra.n.t'	+1&*100|+3|*10|+2
a_ranuu_r_ranpatra.n.t'	a_ra|nuu_r_r|an|pat|ra.n.t'	+6|*100|+5|*10|+2
nuu_r_riyampattira.n.t'	nuu_r_ri|yam|patti|ra.n.t'	+1&*100|+5|*10|+2
nuu_r_rnaalpattira.n.t'	nuu_r_r|naal|patti|ra.n.t'	+1&*100|+4|*10|+2
e.npatra.n.t'	e.n|pat|ra.n.t'	+8|*10|+2
a_ranuu_r_rnaalpattira.n.t'	a_ra|nuu_r_r|naal|patti|ra.n.t'	+6|*100|+4|*10|+2
ampatra.n.t'	am|pat|ra.n.t'	+5|*10|+2
munnuu_r_rimuppattira.n.t'	mun|nuu_r_ri|mu|ppatti|ra.n.t'	+3|*100|+3|*10|+2
a~n~nuu_r_ranpatra.n.t'	a~n|~nuu_r_r|an|pat|ra.n.t'	+5|*100|+5|*10|+2
irunuu_r_rra.n.t'	iru|nuu_r_r|ra.n.t'	+2|*100|+2
a_ranuu_r_riyampattira.n.t'	a_ra|nuu_r_ri|yam|patti|ra.n.t'	+6|*100|+5|*10|+2
e_lunuu_r_riye.npatra.n.t'	e_lu|nuu_r_ri|ye.n|pat|ra.n.t'	+7|*100|+8|*10|+2
nuu_r_riyempattira.n.t'	nuu_r_ri|yem|patti|ra.n.t'	+1&*100|+8|*10|+2
munnuu_r_riyampattira.n.t'	mun|nuu_r_ri|yam|patti|ra.n.t'	+3|*100|+5|*10|+2
irunuu_r_re.npattira.n.t'	iru|nuu_r_r|e.n|patti|ra.n.t'	+2|*100|+8|*10|+2
a~n~nuu_r_rampattira.n.t'	a~n|~nuu_r_r|am|patti|ra.n.t'	+5|*100|+5|*10|+2
e_lunuu_r_rto.n.nuu_r_rira.n.t'	e_lu|nuu_r_r|to.n.nuu_r_ri|ra.n.t'	+7|*100|+9&*10|+2
a_ranuu_r_rimuppattira.n.t'	a_ra|nuu_r_ri|mu|ppatti|ra.n.t'	+6|*100|+3|*10|+2
a_ranuu_r_re.npatra.n.t'	a_ra|nuu_r_r|e.n|pat|ra.n.t'	+6|*100|+8|*10|+2
irunuu_r_rinaappattira.n.t'	iru|nuu_r_ri|naa|ppatti|ra.n.t'	+2|*100|+4|*10|+2
e.n.nuu_r_ra_rupattira.n.t'	e.n|.nuu_r_r|a_ru|patti|ra.n.t'	+8|*100|+6|*10|+2
a~n~nuu_r_riye_lupatra.n.t'	a~n|~nuu_r_ri|ye_lu|pat|ra.n.t'	+5|*100|+7|*10|+2
irunuu_r_ra_rupatra.n.t'	iru|nuu_r_r|a_ru|pat|ra.n.t'	+2|*100|+6|*10|+2
munnuu_r_rnaalpattira.n.t'	mun|nuu_r_r|naal|patti|ra.n.t'	+3|*100|+4|*10|+2
e_lunuu_r_riyampattira.n.t'	e_lu|nuu_r_ri|yam|patti|ra.n.t'	+7|*100|+5|*10|+2
e.n.nuu_r_rirupattira.n.t'	e.n|.nuu_r_r|iru|patti|ra.n.t'	+8|*100|+2|*10|+2
e_lunuu_r_rimuppattira.n.t'	e_lu|nuu_r_ri|mu|ppatti|ra.n.t'	+7|*100|+3|*10|+2
nuu_r_riya_rupattira.n.t'	nuu_r_ri|ya_ru|patti|ra.n.t'	+1&*100|+6|*10|+2
nuu_r_re.npattira.n.t'	nuu_r_r|e.n|patti|ra.n.t'	+1&*100|+8|*10|+2
irunuu_r_rinaalpattira.n.t'	iru|nuu_r_ri|naal|patti|ra.n.t'	+2|*100|+4|*10|+2
a_ranuu_r_riyempattira.n.t'	a_ra|nuu_r_ri|yem|patti|ra.n.t'	+6|*100|+8|*10|+2
munnuu_r_ritto.n.nuu_r_rra.n.t'	mun|nuu_r_ri|tto.n.nuu_r_r|ra.n.t'	+3|*100|+9&*10|+2
e_lunuu_r_rmuppattira.n.t'	e_lu|nuu_r_r|mu|ppatti|ra.n.t'	+7|*100|+3|*10|+2
a_ranuu_r_rra.n.t'	a_ra|nuu_r_r|ra.n.t'	+6|*100|+2
e.n.nuu_r_rempattira.n.t'	e.n|.nuu_r_r|em|patti|ra.n.t'	+8|*100|+8|*10|+2
to.n.nuu_r_rra.n.t'	to.n.nuu_r_r|ra.n.t'	+9&*10|+2
nuu_r_riyirupatra.n.t'	nuu_r_ri|yiru|pat|ra.n.t'	+1&*100|+2|*10|+2
muppattira.n.t'	mu|ppatti|ra.n.t'	+3|*10|+2
nuu_r_rra.n.t'	nuu_r_r|ra.n.t'	+1&*100|+2
munnuu_r_ritto.n.nuu_r_rira.n.t'	mun|nuu_r_ri|tto.n.nuu_r_ri|ra.n.t'	+3|*100|+9&*10|+2
e_lunuu_r_riyampatra.n.t'	e_lu|nuu_r_ri|yam|pat|ra.n.t'	+7|*100|+5|*10|+2
naanuu_r_rmuppattira.n.t'	naa|nuu_r_r|mu|ppatti|ra.n.t'	+4|*100|+3|*10|+2
a_ranuu_r_riye_lupattira.n.t'	a_ra|nuu_r_ri|ye_lu|patti|ra.n.t'	+6|*100|+7|*10|+2
nuu_r_rampatra.n.t'	nuu_r_r|am|pat|ra.n.t'	+1&*100|+5|*10|+2
e_lunuu_r_ritto.n.nuu_r_rra.n.t'	e_lu|nuu_r_ri|tto.n.nuu_r_r|ra.n.t'	+7|*100|+9&*10|+2
e.n.nuu_r_rampattira.n.t'	e.n|.nuu_r_r|am|patti|ra.n.t'	+8|*100|+5|*10|+2
a~n~nuu_r_riye.npatra.n.t'	a~n|~nuu_r_ri|ye.n|pat|ra.n.t'	+5|*100|+8|*10|+2
a_ranuu_r_riyanpatra.n.t'	a_ra|nuu_r_ri|yan|pat|ra.n.t'	+6|*100|+5|*10|+2
a_ranuu_r_rnaappatra.n.t'	a_ra|nuu_r_r|naa|ppat|ra.n.t'	+6|*100|+4|*10|+2
a_ranuu_r_rto.n.nuu_r_rira.n.t'	a_ra|nuu_r_r|to.n.nuu_r_ri|ra.n.t'	+6|*100|+9&*10|+2
a~n~nuu_r_rinaappattira.n.t'	a~n|~nuu_r_ri|naa|ppatti|ra.n.t'	+5|*100|+4|*10|+2
e.n.nuu_r_rempatra.n.t'	e.n|.nuu_r_r|em|pat|ra.n.t'	+8|*100|+8|*10|+2
naanuu_r_riyanpatra.n.t'	naa|nuu_r_ri|yan|pat|ra.n.t'	+4|*100|+5|*10|+2
a~n~nuu_r_riyanpatra.n.t'	a~n|~nuu_r_ri|yan|pat|ra.n.t'	+5|*100|+5|*10|+2
nuu_r_rnaappattira.n.t'	nuu_r_r|naa|ppatti|ra.n.t'	+1&*100|+4|*10|+2
naanuu_r_rnaappattira.n.t'	naa|nuu_r_r|naa|ppatti|ra.n.t'	+4|*100|+4|*10|+2
munnuu_r_ra_rupatra.n.t'	mun|nuu_r_r|a_ru|pat|ra.n.t'	+3|*100|+6|*10|+2
e.n.nuu_r_ranpatra.n.t'	e.n|.nuu_r_r|an|pat|ra.n.t'	+8|*100|+5|*10|+2
empattira.n.t'	em|patti|ra.n.t'	+8|*10|+2
a~n~nuu_r_riyempatra.n.t'	a~n|~nuu_r_ri|yem|pat|ra.n.t'	+5|*100|+8|*10|+2
munnuu_r_riye_lupatra.n.t'	mun|nuu_r_ri|ye_lu|pat|ra.n.t'	+3|*100|+7|*10|+2
nuu_r_rto.n.nuu_r_rira.n.t'	nuu_r_r|to.n.nuu_r_ri|ra.n.t'	+1&*100|+9&*10|+2
munnuu_r_riyanpatra.n.t'	mun|nuu_r_ri|yan|pat|ra.n.t'	+3|*100|+5|*10|+2
e.n.nuu_r_riyampattira.n.t'	e.n|.nuu_r_ri|yam|patti|ra.n.t'	+8|*100|+5|*10|+2
a~n~nuu_r_rnaalpattira.n.t'	a~n|~nuu_r_r|naal|patti|ra.n.t'	+5|*100|+4|*10|+2
a_ranuu_r_re_lupattira.n.t'	a_ra|nuu_r_r|e_lu|patti|ra.n.t'	+6|*100|+7|*10|+2
